DayofMonth,IATA_Code_Marketing_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,CRSDepTime,DepTime,DepDelay,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,ArrTime,ArrDelay,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Div1Airport
1,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,700,653,-7,0700-0759,15,708,752,6,758,-18,0800-0859,0,,0,76,65,44,1,226,,,,,,
1,AA,AA,CLT,NC,North Carolina,ATL,GA,Georgia,2238,2233,-5,2200-2259,9,2242,2324,4,2328,-25,2300-2359,0,,0,75,55,42,1,226,,,,,,
1,AA,AA,MIA,FL,Florida,MCO,FL,Florida,1003,1001,-2,1000-1059,26,1027,1104,8,1112,-1,1100-1159,0,,0,70,71,37,1,192,,,,,,
1,AA,AA,LAS,NV,Nevada,LAX,CA,California,2000,1957,-3,2000-2059,16,2013,2053,12,2105,-6,2100-2159,0,,0,71,68,40,1,236,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,1719,1722,3,1700-1759,12,1734,1812,8,1820,-8,1800-1859,0,,0,69,58,38,1,192,,,,,,
1,AA,AA,MIA,FL,Florida,MCO,FL,Florida,1610,1618,8,1600-1659,23,1641,1723,6,1729,10,1700-1759,0,,0,69,71,42,1,192,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1551,1546,-5,1500-1559,10,1556,1710,21,1731,-4,1700-1759,0,,0,104,105,74,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1825,1824,-1,1800-1859,17,1841,1955,6,2001,-11,2000-2059,0,,0,107,97,74,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1932,1926,-6,1900-1959,14,1940,2054,19,2113,-5,2100-2159,0,,0,106,107,74,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1653,1700,7,1600-1659,11,1711,1825,15,1840,-2,1800-1859,0,,0,109,100,74,1,468,,,,,,
1,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,630,627,-3,0600-0659,18,645,809,7,816,-22,0800-0859,0,,0,128,109,84,1,541,,,,,,
1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,721,711,-10,0700-0759,14,725,824,13,837,-20,0800-0859,0,,0,156,146,119,1,731,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,950,946,-4,0900-0959,17,1003,1029,9,1038,-33,1100-1159,0,,0,141,112,86,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,1305,1300,-5,1300-1359,21,1321,1433,10,1443,-17,1500-1559,0,,0,115,103,72,1,541,,,,,,
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,1807,1800,-7,1800-1859,22,1822,1948,13,2001,-16,2000-2059,0,,0,130,121,86,1,650,,,,,,
1,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,1440,1442,2,1400-1459,19,1501,1626,9,1635,-16,1600-1659,0,,0,131,113,85,1,541,,,,,,
1,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,1135,1131,-4,1100-1159,36,1207,1335,6,1341,-2,1300-1359,0,,0,128,130,88,1,541,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,1625,1617,-8,1600-1659,12,1629,1658,24,1722,-13,1700-1759,0,,0,130,125,89,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,1821,1815,-6,1800-1859,31,1846,1917,14,1931,-1,1900-1959,0,,0,131,136,91,1,599,,,,,,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,1240,1247,7,1200-1259,12,1259,1525,6,1531,-7,1500-1559,0,,0,118,104,86,1,641,,,,,,
1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,1116,1112,-4,1100-1159,30,1142,1240,29,1309,6,1300-1359,0,,0,167,177,118,1,731,,,,,,
1,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,1840,1842,2,1800-1859,17,1859,2037,13,2050,1,2000-2059,0,,0,129,128,98,1,650,,,,,,
1,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,2031,2044,13,2000-2059,24,2108,2229,5,2234,6,2200-2259,0,,0,117,110,81,1,541,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,500,456,-4,0001-0559,12,508,704,9,713,-22,0700-0759,0,,0,155,137,116,1,802,,,,,,
1,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,830,823,-7,0800-0859,10,833,935,10,945,-29,1000-1059,0,,0,164,142,122,1,888,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,826,822,-4,0800-0859,12,834,1024,16,1040,-24,1100-1159,0,,0,158,138,110,1,802,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,819,815,-4,0800-0859,12,827,1118,11,1129,-21,1100-1159,0,,0,151,134,111,1,936,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,908,859,-9,0900-0959,13,912,1039,15,1054,-18,1100-1159,0,,0,184,175,147,1,936,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1006,1002,-4,1000-1059,20,1022,1211,18,1229,-16,1200-1259,0,,0,159,147,109,1,802,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,1151,1148,-3,1100-1159,16,1204,1325,15,1340,-20,1400-1459,0,,0,189,172,141,1,936,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,1301,1253,-8,1300-1359,14,1307,1429,13,1442,-22,1500-1559,0,,0,183,169,142,1,936,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,1440,1437,-3,1400-1459,11,1448,1608,18,1626,-17,1600-1659,0,,0,183,169,140,1,936,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,1426,1422,-4,1400-1459,16,1438,1728,8,1736,-20,1700-1759,0,,0,150,134,110,1,936,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,1704,1657,-7,1700-1759,18,1715,1831,16,1847,-25,1900-1959,0,,0,188,170,136,1,936,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1851,1848,-3,1800-1859,17,1905,2058,13,2111,-22,2100-2159,0,,0,162,143,113,1,802,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,2052,2050,-2,2000-2059,17,2107,3,5,8,-15,0001-0559,0,,0,151,138,116,1,936,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,713,706,-7,0700-0759,23,729,902,17,919,-4,0900-0959,0,,0,190,193,153,1,936,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,1130,1126,-4,1100-1159,14,1140,1335,13,1348,-5,1300-1359,0,,0,143,142,115,1,802,,,,,,
1,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,1059,1053,-6,1000-1059,12,1105,1406,16,1422,-2,1400-1459,0,,0,145,149,121,1,888,,,,,,
1,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,1230,1227,-3,1200-1259,19,1246,1434,14,1448,-7,1400-1459,0,,0,145,141,108,1,802,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1516,1514,-2,1500-1559,17,1531,1717,14,1731,-14,1700-1759,0,,0,149,137,106,1,802,,,,,,
1,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,1700,1658,-2,1700-1759,15,1713,1906,19,1925,-12,1900-1959,0,,0,157,147,113,1,802,,,,,,
1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,1801,1754,-7,1800-1859,14,1808,1937,16,1953,-11,2000-2059,0,,0,183,179,149,1,936,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,1219,1225,6,1200-1259,13,1238,1528,7,1535,-15,1500-1559,0,,0,151,130,110,1,936,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,1835,1833,-2,1800-1859,13,1846,2141,27,2208,4,2200-2259,0,,0,149,155,115,1,936,,,,,,
1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,1020,1034,14,1000-1059,18,1052,1340,14,1354,2,1300-1359,0,,0,152,140,108,1,936,,,,,,
1,AA,AA,MIA,FL,Florida,JFK,NY,New York,730,726,-4,0700-0759,14,740,1001,8,1009,-20,1000-1059,0,,0,179,163,141,1,1089,,,,,,
1,AA,AA,JFK,NY,New York,MIA,FL,Florida,729,721,-8,0700-0759,13,734,1008,16,1024,-22,1000-1059,0,,0,197,183,154,1,1089,,,,,,
1,AA,AA,MIA,FL,Florida,JFK,NY,New York,929,925,-4,0900-0959,20,945,1201,10,1211,-18,1200-1259,0,,0,180,166,136,1,1089,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,1530,1524,-6,1500-1559,10,1534,1617,10,1627,-29,1600-1659,0,,0,206,183,163,1,1235,,,,,,
1,AA,AA,DFW,TX,Texas,MIA,FL,Florida,1031,1037,6,1000-1059,16,1053,1401,7,1408,-16,1400-1459,0,,0,173,151,128,1,1121,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,1235,1235,0,1200-1259,24,1259,1351,4,1355,-17,1400-1459,0,,0,217,200,172,1,1235,,,,,,
1,AA,AA,LAX,CA,California,DFW,TX,Texas,1907,1902,-5,1900-1959,19,1921,2349,11,2400,-12,0001-0559,0,,0,185,178,148,1,1235,,,,,,
1,AA,AA,DFW,TX,Texas,MIA,FL,Florida,800,758,-2,0800-0859,15,813,1124,10,1134,-13,1100-1159,0,,0,167,156,131,1,1121,,,,,,
1,AA,AA,DFW,TX,Texas,LAS,NV,Nevada,1300,1258,-2,1300-1359,10,1308,1339,5,1344,-15,1300-1359,0,,0,179,166,151,1,1055,,,,,,
1,AA,AA,MIA,FL,Florida,DFW,TX,Texas,1332,1331,-1,1300-1359,10,1341,1528,19,1547,-6,1500-1559,0,,0,201,196,167,1,1121,,,,,,
1,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,1207,1158,-9,1200-1259,22,1220,1627,13,1640,-10,1600-1659,0,,0,163,162,127,1,1055,,,,,,
1,AA,AA,LAX,CA,California,DFW,TX,Texas,1156,1150,-6,1100-1159,21,1211,1639,11,1650,-11,1700-1759,0,,0,185,180,148,1,1235,,,,,,
1,AA,AA,LAX,CA,California,DFW,TX,Texas,1246,1239,-7,1200-1259,17,1256,1722,10,1732,-14,1700-1759,0,,0,180,173,146,1,1235,,,,,,
1,AA,AA,MIA,FL,Florida,DFW,TX,Texas,1516,1511,-5,1500-1559,21,1532,1712,14,1726,-12,1700-1759,0,,0,202,195,160,1,1121,,,,,,
1,AA,AA,MCO,FL,Florida,ORD,IL,Illinois,1520,1512,-8,1500-1559,17,1529,1700,10,1710,-12,1700-1759,0,,0,182,178,151,1,1005,,,,,,
1,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,1456,1450,-6,1400-1459,14,1504,1910,18,1928,-11,1900-1959,0,,0,163,158,126,1,1055,,,,,,
1,AA,AA,LAX,CA,California,DFW,TX,Texas,1457,1456,-1,1400-1459,13,1509,1941,13,1954,-6,2000-2059,0,,0,183,178,152,1,1235,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,830,832,2,0800-0859,17,849,944,9,953,-11,1000-1059,0,,0,214,201,175,1,1235,,,,,,
1,AA,AA,MIA,FL,Florida,DFW,TX,Texas,900,900,0,0900-0959,15,915,1054,19,1113,-11,1100-1159,0,,0,204,193,159,1,1121,,,,,,
1,AA,AA,LAX,CA,California,DFW,TX,Texas,1331,1331,0,1300-1359,14,1345,1812,9,1821,-13,1800-1859,0,,0,183,170,147,1,1235,,,,,,
1,AA,AA,DFW,TX,Texas,MIA,FL,Florida,1439,1442,3,1400-1459,17,1459,1804,16,1820,-4,1800-1859,0,,0,165,158,125,1,1121,,,,,,
1,AA,AA,MIA,FL,Florida,DFW,TX,Texas,701,659,-2,0700-0759,18,717,912,21,933,7,0900-0959,0,,0,205,214,175,1,1121,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,1030,1029,-1,1000-1059,21,1050,1142,38,1220,13,1200-1259,0,,0,217,231,172,1,1235,,,,,,
1,AA,AA,DFW,TX,Texas,LAX,CA,California,2000,1959,-1,2000-2059,19,2018,2106,26,2132,5,2100-2159,0,,0,207,213,168,1,1235,,,,,,
1,AA,AA,JFK,NY,New York,MIA,FL,Florida,1400,1400,0,1400-1459,19,1419,1716,8,1724,6,1700-1759,0,,0,198,204,177,1,1089,,,,,,
1,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,725,723,-2,0700-0759,15,738,1215,7,1222,-28,1200-1259,0,,0,205,179,157,1,1337,,,,,,
1,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,1500,1454,-6,1500-1559,12,1506,1608,17,1625,-29,1600-1659,0,,0,234,211,182,1,1337,,,,,,
1,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,1654,1654,0,1600-1659,19,1713,1811,8,1819,-25,1800-1859,0,,0,230,205,178,1,1337,,,,,,
1,AA,AA,DEN,CO,Colorado,MIA,FL,Florida,28,16,-12,0001-0559,14,30,534,7,541,-35,0600-0659,0,,0,228,205,184,1,1709,,,,,,
1,AA,AA,DEN,CO,Colorado,MIA,FL,Florida,700,658,-2,0700-0759,16,714,1224,6,1230,-28,1200-1259,0,,0,238,212,190,1,1709,,,,,,
1,AA,AA,ORD,IL,Illinois,LAS,NV,Nevada,2042,2038,-4,2000-2059,14,2052,2210,8,2218,-31,2200-2259,0,,0,247,220,198,1,1514,,,,,,
1,AA,AA,MIA,FL,Florida,DEN,CO,Colorado,2044,2042,-2,2000-2059,13,2055,2253,7,2300,-17,2300-2359,0,,0,273,258,238,1,1709,,,,,,
1,AA,AA,ORD,IL,Illinois,LAX,CA,California,1505,1509,4,1500-1559,11,1520,1706,10,1716,-22,1700-1759,0,,0,273,247,226,1,1744,,,,,,
1,AA,AA,DEN,CO,Colorado,MIA,FL,Florida,1540,1545,5,1500-1559,11,1556,2104,8,2112,-19,2100-2159,0,,0,231,207,188,1,1709,,,,,,
1,AA,AA,LAX,CA,California,ORD,IL,Illinois,759,753,-6,0700-0759,16,809,1343,16,1359,-13,1400-1459,0,,0,253,246,214,1,1744,,,,,,
1,AA,AA,LAX,CA,California,ORD,IL,Illinois,920,915,-5,0900-0959,22,937,1508,15,1523,-10,1500-1559,0,,0,253,248,211,1,1744,,,,,,
1,AA,AA,LAX,CA,California,ORD,IL,Illinois,600,554,-6,0600-0659,19,613,1149,24,1213,4,1200-1259,0,,0,249,259,216,1,1744,,,,,,
1,AA,AA,CLT,NC,North Carolina,LAS,NV,Nevada,1141,1139,-2,1100-1159,19,1158,1314,6,1320,-28,1300-1359,0,,0,307,281,256,1,1916,,,,,,
1,AA,AA,LAS,NV,Nevada,CLT,NC,North Carolina,1438,1438,0,1400-1459,12,1450,2137,23,2200,10,2100-2159,0,,0,252,262,227,1,1916,,,,,,
1,AA,AA,LAX,CA,California,CLT,NC,North Carolina,2215,2208,-7,2200-2259,14,2222,524,8,532,-20,0001-0559,0,,0,277,264,242,1,2125,,,,,,
1,AA,AA,LAS,NV,Nevada,MIA,FL,Florida,700,658,-2,0700-0759,20,718,1408,7,1415,-23,1400-1459,0,,0,278,257,230,1,2174,,,,,,
1,AA,AA,CLT,NC,North Carolina,LAX,CA,California,1455,1458,3,1400-1459,13,1511,1644,13,1657,-30,1700-1759,0,,0,332,299,273,1,2125,,,,,,
1,AA,AA,MIA,FL,Florida,LAS,NV,Nevada,1620,1618,-2,1600-1659,22,1640,1838,5,1843,-10,1800-1859,0,,0,333,325,298,1,2174,,,,,,
1,AA,AA,LAX,CA,California,CLT,NC,North Carolina,2314,2314,0,2300-2359,16,2330,640,6,646,-4,0600-0659,0,,0,276,272,250,1,2125,,,,,,
1,AA,AA,LAX,CA,California,CLT,NC,North Carolina,1330,1334,4,1300-1359,17,1351,2049,15,2104,-4,2100-2159,0,,0,278,270,238,1,2125,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,2100,2055,-5,2100-2159,25,2120,2327,13,2340,-54,0001-0559,0,,0,394,345,307,1,2475,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,700,658,-2,0700-0759,18,716,929,20,949,-44,1000-1059,0,,0,393,351,313,1,2475,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,900,852,-8,0900-0959,18,910,1119,5,1124,-63,1200-1259,0,,0,387,332,309,1,2475,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,1100,1057,-3,1100-1159,29,1126,1338,4,1342,-44,1400-1459,0,,0,386,345,312,1,2475,,,,,,
1,AA,AA,LAX,CA,California,MIA,FL,Florida,812,809,-3,0800-0859,14,823,1541,9,1550,-20,1600-1659,0,,0,298,281,258,1,2342,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,1630,1624,-6,1600-1659,27,1651,1909,6,1915,-34,1900-1959,0,,0,379,351,318,1,2475,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,1729,1724,-5,1700-1759,19,1743,1954,6,2000,-58,2000-2059,0,,0,389,336,311,1,2475,,,,,,
1,AA,AA,JFK,NY,New York,LAX,CA,California,1530,1544,14,1500-1559,18,1602,1814,8,1822,-27,1800-1859,0,,0,379,338,312,1,2475,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,744,741,-3,0700-0759,19,800,834,17,851,-3,0800-0859,0,,0,70,70,34,1,192,,,,,,
1,AA,AA,MIA,FL,Florida,MCO,FL,Florida,832,827,-5,0800-0859,14,841,918,12,930,-13,0900-0959,0,,0,71,63,37,1,192,,,,,,
1,AA,AA,LAX,CA,California,LAS,NV,Nevada,942,937,-5,0900-0959,21,958,1041,10,1051,-6,1000-1059,0,,0,75,74,43,1,236,,,,,,
1,AA,AA,LAS,NV,Nevada,LAX,CA,California,1211,1203,-8,1200-1259,21,1224,1305,9,1314,-12,1300-1359,0,,0,75,71,41,1,236,,,,,,
1,AA,AA,MIA,FL,Florida,MCO,FL,Florida,1250,1247,-3,1200-1259,30,1317,1355,9,1404,-3,1400-1459,0,,0,77,77,38,1,192,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,620,623,3,0600-0659,19,642,719,8,727,-3,0700-0759,0,,0,70,64,37,1,192,,,,,,
1,AA,AA,LAS,NV,Nevada,LAX,CA,California,700,700,0,0700-0759,17,717,757,12,809,-4,0800-0859,0,,0,73,69,40,1,236,,,,,,
1,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,915,915,0,0900-0959,15,930,1012,13,1025,-11,1000-1059,0,,0,81,70,42,1,226,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,1942,1943,1,1900-1959,17,2000,2037,12,2049,-4,2000-2059,0,,0,71,66,37,1,192,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,1220,1219,-1,1200-1259,34,1253,1331,9,1340,11,1300-1359,0,,0,69,81,38,1,192,,,,,,
1,AA,AA,MIA,FL,Florida,MCO,FL,Florida,2243,2242,-1,2200-2259,22,2304,2345,21,6,9,2300-2359,0,,0,74,84,41,1,192,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,956,958,2,0900-0959,13,1011,1049,19,1108,4,1100-1159,0,,0,68,70,38,1,192,,,,,,
1,AA,AA,MCO,FL,Florida,MIA,FL,Florida,1538,1552,14,1500-1559,22,1614,1651,5,1656,6,1600-1659,0,,0,72,64,37,1,192,,,,,,
1,AA,AA,LAX,CA,California,LAS,NV,Nevada,1745,1746,1,1700-1759,15,1801,1847,13,1900,0,1900-1959,0,,0,75,74,46,1,236,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1145,1142,-3,1100-1159,14,1156,1309,4,1313,-20,1300-1359,0,,0,108,91,73,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1119,1114,-5,1100-1159,9,1123,1236,7,1243,-25,1300-1359,0,,0,109,89,73,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1455,1451,-4,1400-1459,20,1511,1624,5,1629,-17,1600-1659,0,,0,111,98,73,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1736,1728,-8,1700-1759,22,1750,1901,5,1906,-18,1900-1959,0,,0,108,98,71,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,2229,2225,-4,2200-2259,26,2251,6,6,12,-2,0001-0559,0,,0,105,107,75,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,910,905,-5,0900-0959,11,916,1029,14,1043,-12,1000-1059,0,,0,105,98,73,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,900,857,-3,0900-0959,20,917,1028,11,1039,-13,1000-1059,0,,0,112,102,71,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1034,1026,-8,1000-1059,16,1042,1156,11,1207,-14,1200-1259,0,,0,107,101,74,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1215,1206,-9,1200-1259,14,1220,1335,12,1347,-12,1300-1359,0,,0,104,101,75,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1304,1255,-9,1300-1359,17,1312,1424,17,1441,-8,1400-1459,0,,0,105,106,72,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1358,1355,-3,1300-1359,26,1421,1534,9,1543,-2,1500-1559,0,,0,107,108,73,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1449,1444,-5,1400-1459,21,1505,1623,4,1627,-9,1600-1659,0,,0,107,103,78,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,1541,1538,-3,1500-1559,27,1605,1720,4,1724,-5,1700-1759,0,,0,108,106,75,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,1841,1839,-2,1800-1859,18,1857,2009,11,2020,-7,2000-2059,0,,0,106,101,72,1,468,,,,,,
1,AA,AA,MCO,FL,Florida,CLT,NC,North Carolina,800,802,2,0800-0859,16,818,932,8,940,-14,0900-0959,0,,0,114,98,74,1,468,,,,,,
1,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,2028,2031,3,2000-2059,14,2045,2157,11,2208,-5,2200-2259,0,,0,105,97,72,1,468,,,,,,
1,AA,AA,ATL,GA,Georgia,MIA,FL,Florida,536,527,-9,0001-0559,12,539,706,7,713,-20,0700-0759,0,,0,117,106,87,1,594,,,,,,
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,530,521,-9,0001-0559,8,529,700,8,708,-29,0700-0759,0,,0,127,107,91,1,650,,,,,,
1,AA,AA,ATL,GA,Georgia,ORD,IL,Illinois,631,619,-12,0600-0659,13,632,705,9,714,-26,0700-0759,0,,0,129,115,93,1,606,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,741,728,-13,0700-0759,19,747,817,15,832,-23,0800-0859,0,,0,134,124,90,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,712,703,-9,0700-0759,15,718,848,13,901,-21,0900-0959,0,,0,130,118,90,1,650,,,,,,
1,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,746,743,-3,0700-0759,19,802,915,6,921,-21,0900-0959,0,,0,116,98,73,1,541,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,700,656,-4,0700-0759,9,705,933,6,939,-17,0900-0959,0,,0,116,103,88,1,599,,,,,,
1,AA,AA,ATL,GA,Georgia,MIA,FL,Florida,800,754,-6,0800-0859,13,807,934,6,940,-19,0900-0959,0,,0,119,106,87,1,594,,,,,,
1,AA,AA,JFK,NY,New York,ORD,IL,Illinois,859,855,-4,0800-0859,20,915,1000,9,1009,-40,1000-1059,0,,0,170,134,105,1,740,,,,,,
1,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,800,758,-2,0800-0859,17,815,944,17,1001,-17,1000-1059,0,,0,138,123,89,1,541,,,,,,
1,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,818,812,-6,0800-0859,13,825,1054,6,1100,-23,1100-1159,0,,0,125,108,89,1,731,,,,,,
1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,915,908,-7,0900-0959,15,923,1148,11,1159,-25,1200-1259,0,,0,129,111,85,1,641,,,,,,
1,AA,AA,ORD,IL,Illinois,ATL,GA,Georgia,955,954,-1,0900-0959,14,1008,1230,4,1234,-18,1200-1259,0,,0,117,100,82,1,606,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,1111,1107,-4,1100-1159,12,1119,1147,7,1154,-30,1200-1259,0,,0,133,107,88,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,MIA,FL,Florida,1123,1120,-3,1100-1159,14,1134,1309,9,1318,-17,1300-1359,0,,0,132,118,95,1,650,,,,,,
1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,1216,1203,-13,1200-1259,13,1216,1308,12,1320,-32,1300-1359,0,,0,156,137,112,1,731,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,1312,1308,-4,1300-1359,15,1323,1352,9,1401,-23,1400-1459,0,,0,132,113,89,1,599,,,,,,
1,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,1225,1215,-10,1200-1259,15,1230,1459,6,1505,-25,1500-1559,0,,0,125,110,89,1,731,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,1215,1209,-6,1200-1259,10,1219,1441,13,1454,-16,1500-1559,0,,0,115,105,82,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,1452,1446,-6,1400-1459,11,1457,1526,9,1535,-30,1600-1659,0,,0,133,109,89,1,599,,,,,,
1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,1819,1810,-9,1800-1859,16,1826,1922,13,1935,-17,1900-1959,0,,0,153,145,116,1,731,,,,,,
1,AA,AA,CLT,NC,North Carolina,JFK,NY,New York,1807,1805,-2,1800-1859,15,1820,1937,4,1941,-18,1900-1959,0,,0,112,96,77,1,541,,,,,,
1,AA,AA,ATL,GA,Georgia,MIA,FL,Florida,1932,1927,-5,1900-1959,17,1944,2109,6,2115,-16,2100-2159,0,,0,119,108,85,1,594,,,,,,
1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,2101,2054,-7,2100-2159,20,2114,2146,8,2154,-18,2200-2259,0,,0,131,120,92,1,641,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,2102,2059,-3,2100-2159,16,2115,2337,4,2341,-16,2300-2359,0,,0,115,102,82,1,599,,,,,,
1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,2245,2243,-2,2200-2259,14,2257,2326,9,2335,-24,2300-2359,0,,0,134,112,89,1,599,,,,,,
1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,515,511,-4,0001-0559,16,527,754,7,801,-9,0800-0859,0,,0,115,110,87,1,599,,,,,,
1,AA,AA,MIA,FL,Florida,ATL,GA,Georgia,841,840,-1,0800-0859,20,900,1030,10,1040,-9,1000-1059,0,,0,128,120,90,1,594,,,,,,
