,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
23912,17,3,WN,WN,WN,DEN,CO,Colorado,SMF,CA,California,3.0,3.0,2000-2059,6.0,6.0,2100-2159,0.0,909.0
517240,5,5,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,1400-1459,0.0,0.0,1700-1759,0.0,641.0
161106,5,5,DL,DL,DL,RDU,NC,North Carolina,ATL,GA,Georgia,-7.0,0.0,1600-1659,-12.0,0.0,1800-1859,0.0,356.0
437693,20,6,DL,9E,9E,ATL,GA,Georgia,EVV,IN,Indiana,-4.0,0.0,1100-1159,3.0,3.0,1100-1159,0.0,350.0
414768,20,6,UA,UA,UA,BIL,MT,Montana,DEN,CO,Colorado,-7.0,0.0,0700-0759,2.0,2.0,0800-0859,0.0,455.0
406737,9,2,UA,UA,UA,EWR,NJ,New Jersey,DEN,CO,Colorado,-5.0,0.0,0700-0759,-30.0,0.0,1000-1059,0.0,1605.0
425569,3,3,UA,UA,UA,DEN,CO,Colorado,OMA,NE,Nebraska,-6.0,0.0,1700-1759,-4.0,0.0,2000-2059,0.0,472.0
192648,5,5,DL,DL,DL,FLL,FL,Florida,ATL,GA,Georgia,-3.0,0.0,1700-1759,-14.0,0.0,1900-1959,0.0,581.0
181076,9,2,DL,DL,DL,FLL,FL,Florida,ATL,GA,Georgia,98.0,98.0,1500-1559,109.0,109.0,1700-1759,0.0,581.0
197679,8,1,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,-3.0,0.0,1100-1159,-7.0,0.0,1200-1259,0.0,404.0
154708,14,7,DL,DL,DL,LGA,NY,New York,ATL,GA,Georgia,7.0,7.0,1100-1159,-11.0,0.0,1400-1459,0.0,762.0
211327,17,3,DL,DL,DL,RIC,VA,Virginia,ATL,GA,Georgia,-1.0,0.0,1000-1059,-13.0,0.0,1200-1259,0.0,481.0
371068,30,2,UA,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-7.0,0.0,1600-1659,-8.0,0.0,1800-1859,0.0,802.0
209747,31,3,DL,DL,DL,FSD,SD,South Dakota,ATL,GA,Georgia,0.0,0.0,0001-0559,-12.0,0.0,0900-0959,0.0,954.0
12528,4,4,WN,WN,WN,ATL,GA,Georgia,HOU,TX,Texas,-6.0,0.0,0700-0759,-9.0,0.0,0800-0859,0.0,696.0
518451,28,7,AA,AA,AA,RNO,NV,Nevada,DFW,TX,Texas,-10.0,0.0,0001-0559,-33.0,0.0,1000-1059,0.0,1345.0
273541,14,7,AA,MQ,MQ,DFW,TX,Texas,BIL,MT,Montana,43.0,43.0,1100-1159,29.0,29.0,1300-1359,0.0,1081.0
393518,13,6,UA,UA,UA,BZN,MT,Montana,DEN,CO,Colorado,440.0,440.0,0600-0659,430.0,430.0,0800-0859,0.0,524.0
104181,8,1,WN,WN,WN,ATL,GA,Georgia,STL,MO,Missouri,-6.0,0.0,0800-0859,0.0,0.0,0900-0959,0.0,484.0
569372,4,4,B6,B6,B6,BOS,MA,Massachusetts,ATL,GA,Georgia,-8.0,0.0,0600-0659,-49.0,0.0,0900-0959,0.0,946.0
285167,26,5,NK,NK,NK,EWR,NJ,New Jersey,DFW,TX,Texas,-5.0,0.0,1000-1059,-14.0,0.0,1400-1459,0.0,1372.0
404222,22,1,UA,UA,UA,DEN,CO,Colorado,CMH,OH,Ohio,-3.0,0.0,1700-1759,-6.0,0.0,2200-2259,0.0,1154.0
17824,9,2,WN,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,-8.0,0.0,0600-0659,-6.0,0.0,0700-0759,0.0,628.0
66157,28,7,WN,WN,WN,TPA,FL,Florida,ATL,GA,Georgia,7.0,7.0,1000-1059,2.0,2.0,1200-1259,0.0,406.0
480374,6,6,AA,AA,AA,DFW,TX,Texas,TYS,TN,Tennessee,59.0,59.0,2000-2059,45.0,45.0,2300-2359,0.0,772.0
186480,21,7,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,6.0,6.0,2100-2159,3.0,3.0,2200-2259,0.0,404.0
368692,31,3,UA,UA,UA,LGA,NY,New York,DEN,CO,Colorado,-9.0,0.0,1200-1259,-44.0,0.0,1400-1459,0.0,1620.0
520593,16,2,AA,AA,AA,CLT,NC,North Carolina,ATL,GA,Georgia,-3.0,0.0,0900-0959,-8.0,0.0,1000-1059,0.0,226.0
406265,21,7,UA,UA,UA,DEN,CO,Colorado,COS,CO,Colorado,3.0,3.0,1100-1159,-6.0,0.0,1200-1259,0.0,73.0
38812,1,1,WN,WN,WN,DEN,CO,Colorado,DAL,TX,Texas,-1.0,0.0,2000-2059,-5.0,0.0,2300-2359,0.0,651.0
12529,4,4,WN,WN,WN,ATL,GA,Georgia,HOU,TX,Texas,-5.0,0.0,0600-0659,-11.0,0.0,0700-0759,0.0,696.0
189331,16,2,DL,DL,DL,PHL,PA,Pennsylvania,ATL,GA,Georgia,9.0,9.0,1900-1959,7.0,7.0,2100-2159,0.0,666.0
467759,23,2,AA,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-4.0,0.0,0900-0959,-5.0,0.0,1100-1159,0.0,936.0
327642,21,7,DL,OO,OO,TRI,TN,Tennessee,ATL,GA,Georgia,-3.0,0.0,0600-0659,0.0,0.0,0700-0759,0.0,227.0
63414,28,7,WN,WN,WN,DEN,CO,Colorado,FAT,CA,California,-3.0,0.0,1100-1159,-19.0,0.0,1200-1259,0.0,844.0
508648,27,6,AA,AA,AA,ATL,GA,Georgia,PHX,AZ,Arizona,-4.0,0.0,0700-0759,-6.0,0.0,0900-0959,0.0,1587.0
80979,14,7,WN,WN,WN,DEN,CO,Colorado,AUS,TX,Texas,,,1500-1559,,,1800-1859,1.0,775.0
219225,10,3,DL,DL,DL,EWR,NJ,New Jersey,ATL,GA,Georgia,5.0,5.0,0600-0659,-3.0,0.0,0800-0859,0.0,746.0
211313,10,3,DL,DL,DL,RIC,VA,Virginia,ATL,GA,Georgia,-1.0,0.0,1300-1359,-14.0,0.0,1400-1459,0.0,481.0
404613,22,1,UA,UA,UA,DEN,CO,Colorado,RAP,SD,South Dakota,-4.0,0.0,1900-1959,-10.0,0.0,2000-2059,0.0,300.0
560915,31,3,AS,AS,AS,SEA,WA,Washington,DFW,TX,Texas,-3.0,0.0,1000-1059,-1.0,0.0,1600-1659,0.0,1660.0
421378,5,5,UA,UA,UA,IAH,TX,Texas,DEN,CO,Colorado,15.0,15.0,1600-1659,3.0,3.0,1800-1859,0.0,862.0
267190,26,5,AA,MQ,MQ,DFW,TX,Texas,CRP,TX,Texas,0.0,0.0,1800-1859,9.0,9.0,1900-1959,0.0,354.0
437617,16,2,DL,9E,9E,AGS,GA,Georgia,ATL,GA,Georgia,-5.0,0.0,0700-0759,-23.0,0.0,0800-0859,0.0,143.0
415386,19,5,UA,UA,UA,MCI,MO,Missouri,DEN,CO,Colorado,-4.0,0.0,0001-0559,-15.0,0.0,0600-0659,0.0,533.0
189469,19,5,DL,DL,DL,ATL,GA,Georgia,CHS,SC,South Carolina,-4.0,0.0,2200-2259,-6.0,0.0,2300-2359,0.0,259.0
494075,4,4,AA,AA,AA,BNA,TN,Tennessee,DFW,TX,Texas,-2.0,0.0,0001-0559,-11.0,0.0,0700-0759,0.0,631.0
68366,4,4,WN,WN,WN,OAK,CA,California,DEN,CO,Colorado,-5.0,0.0,1700-1759,-8.0,0.0,2100-2159,0.0,957.0
380221,14,7,UA,UA,UA,BOI,ID,Idaho,DEN,CO,Colorado,,,0600-0659,,,0800-0859,1.0,649.0
376811,16,2,UA,UA,UA,DEN,CO,Colorado,SNA,CA,California,9.0,9.0,1100-1159,-5.0,0.0,1300-1359,0.0,846.0
404763,21,7,UA,UA,UA,IAH,TX,Texas,DEN,CO,Colorado,-4.0,0.0,0800-0859,-17.0,0.0,1000-1059,0.0,862.0
156980,25,4,DL,DL,DL,LGA,NY,New York,ATL,GA,Georgia,-4.0,0.0,0800-0859,-27.0,0.0,1000-1059,0.0,762.0
470398,22,1,AA,AA,AA,DFW,TX,Texas,STL,MO,Missouri,163.0,163.0,0700-0759,151.0,151.0,0900-0959,0.0,550.0
12527,4,4,WN,WN,WN,ATL,GA,Georgia,HOU,TX,Texas,9.0,9.0,1900-1959,0.0,0.0,2000-2059,0.0,696.0
159523,27,6,DL,DL,DL,MCI,MO,Missouri,ATL,GA,Georgia,-8.0,0.0,1400-1459,23.0,23.0,1700-1759,0.0,692.0
268481,23,2,AA,MQ,MQ,MGM,AL,Alabama,DFW,TX,Texas,-6.0,0.0,0600-0659,35.0,35.0,0900-0959,0.0,622.0
504701,3,3,AA,AA,AA,GEG,WA,Washington,DFW,TX,Texas,-4.0,0.0,2300-2359,13.0,13.0,0001-0559,0.0,1477.0
97824,31,3,WN,WN,WN,IND,IN,Indiana,DEN,CO,Colorado,10.0,10.0,1800-1859,7.0,7.0,1900-1959,0.0,977.0
157214,7,7,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,6.0,6.0,2300-2359,-14.0,0.0,0700-0759,0.0,1947.0
84633,21,7,WN,WN,WN,MCI,MO,Missouri,ATL,GA,Georgia,6.0,6.0,1800-1859,0.0,0.0,2100-2159,0.0,692.0
172360,15,1,DL,DL,DL,ATL,GA,Georgia,MSY,LA,Louisiana,-5.0,0.0,1600-1659,-3.0,0.0,1600-1659,0.0,425.0
307652,19,5,AA,OH,OH,BHM,AL,Alabama,DFW,TX,Texas,-10.0,0.0,1900-1959,-19.0,0.0,2100-2159,0.0,597.0
445037,23,2,DL,9E,9E,ATL,GA,Georgia,AEX,LA,Louisiana,20.0,20.0,1900-1959,,,2000-2059,0.0,500.0
149747,21,7,DL,DL,DL,ATL,GA,Georgia,BOS,MA,Massachusetts,-1.0,0.0,1700-1759,-3.0,0.0,2000-2059,0.0,946.0
368599,31,3,UA,UA,UA,OMA,NE,Nebraska,DEN,CO,Colorado,-6.0,0.0,0600-0659,-14.0,0.0,0600-0659,0.0,472.0
346733,11,4,UA,OO,OO,TUS,AZ,Arizona,DEN,CO,Colorado,-10.0,0.0,1700-1759,-7.0,0.0,1900-1959,0.0,639.0
243128,28,7,G4,G4,G4,SFB,FL,Florida,CKB,WV,West Virginia,-11.0,0.0,1800-1859,-22.0,0.0,2000-2059,0.0,727.0
510534,7,7,AA,AA,AA,DFW,TX,Texas,FAT,CA,California,-4.0,0.0,0800-0859,-13.0,0.0,0900-0959,0.0,1313.0
485150,31,3,AA,AA,AA,SAT,TX,Texas,DFW,TX,Texas,9.0,9.0,1600-1659,15.0,15.0,1700-1759,0.0,247.0
466560,26,5,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,11.0,11.0,1200-1259,9.0,9.0,1700-1759,0.0,1235.0
427624,30,2,UA,YV,YV,PHX,AZ,Arizona,DEN,CO,Colorado,-8.0,0.0,1000-1059,-15.0,0.0,1200-1259,0.0,602.0
321979,25,4,UA,OO,OO,DRO,CO,Colorado,DEN,CO,Colorado,-8.0,0.0,1500-1559,-11.0,0.0,1600-1659,0.0,251.0
382145,2,2,UA,UA,UA,EUG,OR,Oregon,DEN,CO,Colorado,-11.0,0.0,1300-1359,-16.0,0.0,1600-1659,0.0,996.0
387649,27,6,UA,UA,UA,JAX,FL,Florida,DEN,CO,Colorado,-10.0,0.0,1600-1659,-17.0,0.0,1800-1859,0.0,1447.0
149977,7,7,DL,DL,DL,ATL,GA,Georgia,JAC,WY,Wyoming,-2.0,0.0,1100-1159,-14.0,0.0,1300-1359,0.0,1572.0
513087,17,3,AA,AA,AA,DFW,TX,Texas,SAN,CA,California,-5.0,0.0,1700-1759,-11.0,0.0,1800-1859,0.0,1171.0
192633,25,4,DL,DL,DL,JFK,NY,New York,DFW,TX,Texas,-4.0,0.0,0800-0859,-14.0,0.0,1200-1259,0.0,1391.0
281241,25,4,NK,NK,NK,ATL,GA,Georgia,MIA,FL,Florida,-2.0,0.0,1800-1859,18.0,18.0,2000-2059,0.0,594.0
440053,5,5,DL,9E,9E,MLI,IL,Illinois,ATL,GA,Georgia,-5.0,0.0,1700-1759,-5.0,0.0,2000-2059,0.0,633.0
90617,23,2,WN,WN,WN,BWI,MD,Maryland,ATL,GA,Georgia,-1.0,0.0,0600-0659,18.0,18.0,0800-0859,0.0,577.0
486566,4,4,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,-6.0,0.0,0700-0759,1.0,1.0,0800-0859,0.0,1235.0
166035,21,7,DL,DL,DL,ATL,GA,Georgia,MSY,LA,Louisiana,18.0,18.0,1000-1059,10.0,10.0,1100-1159,0.0,425.0
117249,24,3,WN,WN,WN,DAL,TX,Texas,DEN,CO,Colorado,-4.0,0.0,0900-0959,-29.0,0.0,1000-1059,0.0,651.0
441762,18,4,DL,9E,9E,MDT,PA,Pennsylvania,ATL,GA,Georgia,-5.0,0.0,1200-1259,-16.0,0.0,1400-1459,0.0,620.0
172582,29,1,DL,DL,DL,ATL,GA,Georgia,MCI,MO,Missouri,-7.0,0.0,1800-1859,-10.0,0.0,1900-1959,0.0,692.0
192710,13,6,DL,DL,DL,ATL,GA,Georgia,SRQ,FL,Florida,-2.0,0.0,2000-2059,10.0,10.0,2200-2259,0.0,444.0
159656,27,6,DL,DL,DL,FLL,FL,Florida,ATL,GA,Georgia,-1.0,0.0,1600-1659,-7.0,0.0,1800-1859,0.0,581.0
161766,29,1,DL,DL,DL,ATL,GA,Georgia,SAT,TX,Texas,-4.0,0.0,1400-1459,-22.0,0.0,1500-1559,0.0,874.0
227125,26,5,F9,F9,F9,RDU,NC,North Carolina,ATL,GA,Georgia,-11.0,0.0,1400-1459,3.0,3.0,1500-1559,0.0,356.0
500877,20,6,AA,AA,AA,DFW,TX,Texas,JFK,NY,New York,-3.0,0.0,1700-1759,-24.0,0.0,2100-2159,0.0,1391.0
77609,13,6,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,34.0,34.0,1600-1659,17.0,17.0,2100-2159,0.0,1199.0
111498,16,2,WN,WN,WN,DEN,CO,Colorado,SAT,TX,Texas,39.0,39.0,1500-1559,23.0,23.0,1800-1859,0.0,794.0
460036,13,6,AA,AA,AA,BOS,MA,Massachusetts,DFW,TX,Texas,-2.0,0.0,0800-0859,-4.0,0.0,1200-1259,0.0,1562.0
235887,27,6,F9,F9,F9,MCO,FL,Florida,ATL,GA,Georgia,84.0,84.0,1300-1359,132.0,132.0,1500-1559,0.0,404.0
103465,7,7,WN,WN,WN,SAT,TX,Texas,DEN,CO,Colorado,6.0,6.0,0001-0559,12.0,12.0,0600-0659,0.0,794.0
157646,17,3,DL,DL,DL,ABQ,NM,New Mexico,ATL,GA,Georgia,-12.0,0.0,1400-1459,-18.0,0.0,1800-1859,0.0,1269.0
236116,30,2,F9,F9,F9,MCO,FL,Florida,ATL,GA,Georgia,-5.0,0.0,1900-1959,9.0,9.0,2100-2159,0.0,404.0
221006,2,2,DL,DL,DL,ATL,GA,Georgia,MEM,TN,Tennessee,-3.0,0.0,1500-1559,-11.0,0.0,1600-1659,0.0,332.0
223370,6,6,DL,DL,DL,OKC,OK,Oklahoma,ATL,GA,Georgia,8.0,8.0,1100-1159,6.0,6.0,1400-1459,0.0,761.0
192268,12,5,DL,DL,DL,AUS,TX,Texas,ATL,GA,Georgia,15.0,15.0,1000-1059,1.0,1.0,1400-1459,0.0,813.0
153787,25,4,DL,DL,DL,DFW,TX,Texas,LGA,NY,New York,89.0,89.0,1900-1959,67.0,67.0,2300-2359,0.0,1389.0
430334,25,4,UA,YV,YV,DEN,CO,Colorado,OKC,OK,Oklahoma,36.0,36.0,1000-1059,23.0,23.0,1200-1259,0.0,495.0
153250,24,3,DL,DL,DL,LGA,NY,New York,ATL,GA,Georgia,-4.0,0.0,1600-1659,-11.0,0.0,1800-1859,0.0,762.0
305798,7,7,AA,OH,OH,ATL,GA,Georgia,CLT,NC,North Carolina,-11.0,0.0,1100-1159,-26.0,0.0,1300-1359,0.0,226.0
520729,19,5,AA,AA,AA,DFW,TX,Texas,SFO,CA,California,-4.0,0.0,1800-1859,-15.0,0.0,2000-2059,0.0,1464.0
218276,28,7,DL,DL,DL,ATL,GA,Georgia,CHA,TN,Tennessee,-5.0,0.0,2200-2259,-6.0,0.0,2300-2359,0.0,106.0
225500,5,5,F9,F9,F9,MSP,MN,Minnesota,DEN,CO,Colorado,-10.0,0.0,2000-2059,-36.0,0.0,2100-2159,0.0,680.0
212855,7,7,DL,DL,DL,ATL,GA,Georgia,LIT,AR,Arkansas,-5.0,0.0,1400-1459,-12.0,0.0,1500-1559,0.0,453.0
170352,3,3,DL,DL,DL,MOB,AL,Alabama,ATL,GA,Georgia,-2.0,0.0,0600-0659,-13.0,0.0,0800-0859,0.0,302.0
451195,9,2,DL,9E,9E,BMI,IL,Illinois,ATL,GA,Georgia,-1.0,0.0,0600-0659,69.0,69.0,0900-0959,0.0,533.0
443341,17,3,DL,9E,9E,ATL,GA,Georgia,TLH,FL,Florida,24.0,24.0,1000-1059,22.0,22.0,1100-1159,0.0,223.0
235032,8,1,F9,F9,F9,DEN,CO,Colorado,PHX,AZ,Arizona,-10.0,0.0,2200-2259,-31.0,0.0,0001-0559,0.0,602.0
258321,31,3,AA,MQ,MQ,HRL,TX,Texas,DFW,TX,Texas,-8.0,0.0,1800-1859,11.0,11.0,1900-1959,0.0,461.0
412113,7,7,UA,UA,UA,PHL,PA,Pennsylvania,DEN,CO,Colorado,-5.0,0.0,1500-1559,-26.0,0.0,1700-1759,0.0,1558.0
405593,21,7,UA,UA,UA,DEN,CO,Colorado,OMA,NE,Nebraska,-2.0,0.0,0900-0959,-7.0,0.0,1200-1259,0.0,472.0
504183,30,2,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,11.0,11.0,1800-1859,11.0,11.0,2200-2259,0.0,1121.0
403875,22,1,UA,UA,UA,DEN,CO,Colorado,BWI,MD,Maryland,-5.0,0.0,0900-0959,-20.0,0.0,1500-1559,0.0,1491.0
43149,2,2,WN,WN,WN,DEN,CO,Colorado,MSY,LA,Louisiana,18.0,18.0,0700-0759,13.0,13.0,1000-1059,0.0,1062.0
560467,30,2,AS,AS,AS,DFW,TX,Texas,SEA,WA,Washington,-10.0,0.0,0800-0859,-31.0,0.0,1000-1059,0.0,1660.0
338608,27,6,UA,OO,OO,LBB,TX,Texas,DEN,CO,Colorado,-9.0,0.0,0900-0959,3.0,3.0,1000-1059,0.0,456.0
114138,23,2,WN,WN,WN,DEN,CO,Colorado,SLC,UT,Utah,-5.0,0.0,1900-1959,-21.0,0.0,2100-2159,0.0,391.0
439102,8,1,DL,9E,9E,ATL,GA,Georgia,GSP,SC,South Carolina,-4.0,0.0,1500-1559,-13.0,0.0,1600-1659,0.0,153.0
483349,23,2,AA,AA,AA,ABQ,NM,New Mexico,DFW,TX,Texas,-9.0,0.0,0800-0859,-2.0,0.0,1100-1159,0.0,569.0
67480,29,1,WN,WN,WN,DEN,CO,Colorado,SLC,UT,Utah,-4.0,0.0,0600-0659,-34.0,0.0,0800-0859,0.0,391.0
478897,24,3,AA,AA,AA,PHX,AZ,Arizona,DFW,TX,Texas,-1.0,0.0,0700-0759,9.0,9.0,1000-1059,0.0,868.0
218596,23,2,DL,DL,DL,ATL,GA,Georgia,BUF,NY,New York,-2.0,0.0,2100-2159,1.0,1.0,2300-2359,0.0,712.0
233679,8,1,F9,F9,F9,MCO,FL,Florida,DEN,CO,Colorado,33.0,33.0,1200-1259,17.0,17.0,1400-1459,0.0,1546.0
218266,18,4,DL,DL,DL,ATL,GA,Georgia,CHA,TN,Tennessee,-6.0,0.0,2200-2259,-19.0,0.0,2300-2359,0.0,106.0
526365,13,6,AA,AA,AA,DFW,TX,Texas,PIT,PA,Pennsylvania,75.0,75.0,0900-0959,92.0,92.0,1200-1259,0.0,1067.0
68877,4,4,WN,WN,WN,RDU,NC,North Carolina,ATL,GA,Georgia,73.0,73.0,1700-1759,68.0,68.0,1800-1859,0.0,356.0
79028,13,6,WN,WN,WN,OKC,OK,Oklahoma,DEN,CO,Colorado,0.0,0.0,0700-0759,6.0,6.0,0700-0759,0.0,495.0
384549,1,1,UA,UA,UA,DEN,CO,Colorado,SAT,TX,Texas,1.0,1.0,1700-1759,-12.0,0.0,2100-2159,0.0,794.0
494080,9,2,AA,AA,AA,BNA,TN,Tennessee,DFW,TX,Texas,202.0,202.0,0001-0559,215.0,215.0,0700-0759,0.0,631.0
256085,17,3,AA,MQ,MQ,SDF,KY,Kentucky,DFW,TX,Texas,-12.0,0.0,0001-0559,-3.0,0.0,0700-0759,0.0,733.0
423892,4,4,UA,UA,UA,DEN,CO,Colorado,RDM,OR,Oregon,-2.0,0.0,1900-1959,-13.0,0.0,2000-2059,0.0,898.0
523261,6,6,AA,AA,AA,IND,IN,Indiana,DFW,TX,Texas,-9.0,0.0,0600-0659,80.0,80.0,0800-0859,0.0,761.0
96497,31,3,WN,WN,WN,AUS,TX,Texas,DEN,CO,Colorado,-5.0,0.0,1500-1559,-16.0,0.0,1600-1659,0.0,775.0
178006,3,3,DL,DL,DL,ATL,GA,Georgia,LAS,NV,Nevada,20.0,20.0,0800-0859,-2.0,0.0,1000-1059,0.0,1747.0
510804,19,5,AA,AA,AA,DFW,TX,Texas,SAT,TX,Texas,-7.0,0.0,0700-0759,0.0,0.0,0800-0859,0.0,247.0
202024,9,2,DL,DL,DL,VPS,FL,Florida,ATL,GA,Georgia,239.0,239.0,1400-1459,229.0,229.0,1600-1659,0.0,250.0
263185,5,5,AA,MQ,MQ,PIA,IL,Illinois,DFW,TX,Texas,-1.0,0.0,1500-1559,-17.0,0.0,1800-1859,0.0,672.0
187879,23,2,DL,DL,DL,DEN,CO,Colorado,LAX,CA,California,-7.0,0.0,1900-1959,-33.0,0.0,2100-2159,0.0,862.0
383023,2,2,UA,UA,UA,PHX,AZ,Arizona,DEN,CO,Colorado,-11.0,0.0,0800-0859,-10.0,0.0,1000-1059,0.0,602.0
265867,6,6,AA,MQ,MQ,XNA,AR,Arkansas,DFW,TX,Texas,-4.0,0.0,0900-0959,-24.0,0.0,1000-1059,0.0,280.0
71069,5,5,WN,WN,WN,DEN,CO,Colorado,SNA,CA,California,4.0,4.0,1500-1559,-12.0,0.0,1600-1659,0.0,846.0
193685,15,1,DL,DL,DL,ATL,GA,Georgia,SAN,CA,California,16.0,16.0,1100-1159,9.0,9.0,1300-1359,0.0,1892.0
182417,14,7,DL,DL,DL,GPT,MS,Mississippi,ATL,GA,Georgia,-3.0,0.0,1000-1059,-7.0,0.0,1200-1259,0.0,352.0
314398,19,5,AA,OO,OO,DFW,TX,Texas,SPS,TX,Texas,-9.0,0.0,1200-1259,-27.0,0.0,1400-1459,0.0,113.0
193100,7,7,DL,DL,DL,SFO,CA,California,ATL,GA,Georgia,8.0,8.0,0800-0859,-19.0,0.0,1500-1559,0.0,2139.0
390324,25,4,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,-3.0,0.0,0700-0759,4.0,4.0,1000-1059,0.0,628.0
342019,1,1,AA,OO,OO,DRO,CO,Colorado,DFW,TX,Texas,-5.0,0.0,1200-1259,-12.0,0.0,1500-1559,0.0,674.0
340067,31,3,UA,OO,OO,DIK,ND,North Dakota,DEN,CO,Colorado,-11.0,0.0,1700-1759,-18.0,0.0,1900-1959,0.0,488.0
197062,25,4,DL,DL,DL,ATL,GA,Georgia,BDL,CT,Connecticut,72.0,72.0,2100-2159,63.0,63.0,2300-2359,0.0,859.0
404440,22,1,UA,UA,UA,DEN,CO,Colorado,IAH,TX,Texas,-3.0,0.0,1500-1559,11.0,11.0,1800-1859,0.0,862.0
409642,8,1,UA,UA,UA,DEN,CO,Colorado,MSO,MT,Montana,186.0,186.0,1900-1959,169.0,169.0,2100-2159,0.0,679.0
213154,22,1,DL,DL,DL,ATL,GA,Georgia,TPA,FL,Florida,-1.0,0.0,2200-2259,-5.0,0.0,0001-0559,0.0,406.0
159879,17,3,DL,DL,DL,MDW,IL,Illinois,ATL,GA,Georgia,-12.0,0.0,0600-0659,-8.0,0.0,0900-0959,0.0,591.0
319653,16,2,DL,OO,OO,ATL,GA,Georgia,MOB,AL,Alabama,56.0,56.0,1200-1259,62.0,62.0,1300-1359,0.0,302.0
233393,20,6,F9,F9,F9,DEN,CO,Colorado,CVG,KY,Kentucky,131.0,131.0,0001-0559,118.0,118.0,1000-1059,0.0,1069.0
476350,29,1,AA,AA,AA,DFW,TX,Texas,PSP,CA,California,54.0,54.0,1900-1959,34.0,34.0,2000-2059,0.0,1126.0
109454,15,1,WN,WN,WN,PHX,AZ,Arizona,DEN,CO,Colorado,,,0700-0759,,,0900-0959,1.0,602.0
17860,9,2,WN,WN,WN,DEN,CO,Colorado,MKE,WI,Wisconsin,68.0,68.0,1600-1659,63.0,63.0,1900-1959,0.0,896.0
503482,31,3,AA,AA,AA,JAC,WY,Wyoming,DFW,TX,Texas,-9.0,0.0,1100-1159,-30.0,0.0,1500-1559,0.0,1047.0
196631,17,3,DL,DL,DL,PDX,OR,Oregon,ATL,GA,Georgia,,,0600-0659,,,1300-1359,1.0,2172.0
207111,1,1,DL,DL,DL,ATL,GA,Georgia,MSY,LA,Louisiana,-5.0,0.0,2300-2359,-15.0,0.0,2300-2359,0.0,425.0
516189,17,3,AA,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,-5.0,0.0,1300-1359,-9.0,0.0,1500-1559,0.0,1337.0
221010,4,4,DL,DL,DL,ATL,GA,Georgia,MEM,TN,Tennessee,-1.0,0.0,1500-1559,-12.0,0.0,1600-1659,0.0,332.0
337142,26,5,UA,OO,OO,ATW,WI,Wisconsin,DEN,CO,Colorado,7.0,7.0,0800-0859,-2.0,0.0,1000-1059,0.0,883.0
216359,28,7,DL,DL,DL,ATL,GA,Georgia,PHL,PA,Pennsylvania,-7.0,0.0,1000-1059,-16.0,0.0,1100-1159,0.0,666.0
475631,2,2,AA,AA,AA,SRQ,FL,Florida,DFW,TX,Texas,11.0,11.0,1600-1659,4.0,4.0,1800-1859,0.0,945.0
150298,8,1,DL,DL,DL,DFW,TX,Texas,BOS,MA,Massachusetts,58.0,58.0,1900-1959,82.0,82.0,0001-0559,0.0,1562.0
543619,1,1,AS,AS,AS,SEA,WA,Washington,ATL,GA,Georgia,1.0,1.0,2300-2359,-7.0,0.0,0700-0759,0.0,2182.0
371200,30,2,UA,UA,UA,PHX,AZ,Arizona,DEN,CO,Colorado,-8.0,0.0,1700-1759,-19.0,0.0,1900-1959,0.0,602.0
495917,18,4,AA,AA,AA,DFW,TX,Texas,EWR,NJ,New Jersey,-5.0,0.0,1400-1459,-32.0,0.0,1900-1959,0.0,1372.0
21266,10,3,WN,WN,WN,DEN,CO,Colorado,BOI,ID,Idaho,9.0,9.0,1600-1659,-1.0,0.0,1800-1859,0.0,649.0
175227,16,2,DL,DL,DL,SAT,TX,Texas,ATL,GA,Georgia,-5.0,0.0,0700-0759,-22.0,0.0,1000-1059,0.0,874.0
214159,25,4,DL,DL,DL,MSN,WI,Wisconsin,ATL,GA,Georgia,0.0,0.0,0001-0559,17.0,17.0,0800-0859,0.0,707.0
500120,6,6,AA,AA,AA,MCO,FL,Florida,DFW,TX,Texas,8.0,8.0,1900-1959,11.0,11.0,2100-2159,0.0,985.0
215270,6,6,DL,DL,DL,DAL,TX,Texas,ATL,GA,Georgia,-3.0,0.0,0600-0659,-19.0,0.0,0900-0959,0.0,721.0
423842,4,4,UA,UA,UA,DEN,CO,Colorado,PHX,AZ,Arizona,-5.0,0.0,2000-2059,-7.0,0.0,2200-2259,0.0,602.0
